timestamp,out.district_cooling.cooling.energy_consumption,out.district_heating.heating.energy_consumption,out.district_heating.water_systems.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.exterior_lighting.energy_consumption,out.electricity.fans.energy_consumption,out.electricity.heat_recovery.energy_consumption,out.electricity.heat_rejection.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.interior_equipment.energy_consumption,out.electricity.interior_lighting.energy_consumption,out.electricity.pumps.energy_consumption,out.electricity.refrigeration.energy_consumption,out.electricity.water_systems.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.interior_equipment.energy_consumption,out.natural_gas.water_systems.energy_consumption,out.district_cooling.total.energy_consumption,out.district_heating.total.energy_consumption,out.electricity.total.energy_consumption,out.natural_gas.total.energy_consumption,out.district_heating.cooling.energy_consumption,out.other_fuel.cooling.energy_consumption,out.other_fuel.heating.energy_consumption,out.other_fuel.total.energy_consumption,out.other_fuel.water_systems.energy_consumption,out.site_energy.total.energy_consumption,out.district_cooling.cooling.energy_consumption_intensity,out.district_heating.heating.energy_consumption_intensity,out.district_heating.water_systems.energy_consumption_intensity,out.electricity.cooling.energy_consumption_intensity,out.electricity.exterior_lighting.energy_consumption_intensity,out.electricity.fans.energy_consumption_intensity,out.electricity.heat_recovery.energy_consumption_intensity,out.electricity.heat_rejection.energy_consumption_intensity,out.electricity.heating.energy_consumption_intensity,out.electricity.interior_equipment.energy_consumption_intensity,out.electricity.interior_lighting.energy_consumption_intensity,out.electricity.pumps.energy_consumption_intensity,out.electricity.refrigeration.energy_consumption_intensity,out.electricity.water_systems.energy_consumption_intensity,out.natural_gas.heating.energy_consumption_intensity,out.natural_gas.interior_equipment.energy_consumption_intensity,out.natural_gas.water_systems.energy_consumption_intensity,out.district_cooling.total.energy_consumption_intensity,out.district_heating.total.energy_consumption_intensity,out.electricity.total.energy_consumption_intensity,out.natural_gas.total.energy_consumption_intensity,out.district_heating.cooling.energy_consumption_intensity,out.other_fuel.cooling.energy_consumption_intensity,out.other_fuel.heating.energy_consumption_intensity,out.other_fuel.total.energy_consumption_intensity,out.other_fuel.water_systems.energy_consumption_intensity,out.site_energy.total.energy_consumption_intensity
7/25/18 06:15,0,0,0,24.57843787,0,12.57476143,2.397051731,0,0,0.699935826,1.159944492,2.397438267,0.586271281,5.485829188,5.187317683,0,0,0,0,49.87967009,5.187317683,0,0,0,0,0,55.06698777,0,0,0,0.000327713,0,0.000167663,3.20E-05,0,0,9.33E-06,1.55E-05,3.20E-05,7.82E-06,7.31E-05,6.92E-05,0,0,0,0,0.000665062,6.92E-05,0,0,0,0,0,0.000734227
7/25/18 06:30,0,0,0,21.91935653,0,12.18721969,2.397051731,0,0,0.757519468,1.248567118,2.398408568,0.599993389,5.447949091,5.379103327,0,0,0,0,46.95606558,5.379103327,0,0,0,0,0,52.33516891,0,0,0,0.000292258,0,0.000162496,3.20E-05,0,0,1.01E-05,1.66E-05,3.20E-05,8.00E-06,7.26E-05,7.17E-05,0,0,0,0,0.000626081,7.17E-05,0,0,0,0,0,0.000697802
7/25/18 06:45,0,0,0,21.64510557,0,12.21013128,2.397051731,0,0,0.828976397,1.389241866,2.405307915,0.599597413,5.461254911,5.607007782,0,0,0,0,46.93666708,5.607007782,0,0,0,0,0,52.54367487,0,0,0,0.000288601,0,0.000162802,3.20E-05,0,0,1.11E-05,1.85E-05,3.21E-05,7.99E-06,7.28E-05,7.48E-05,0,0,0,0,0.000625822,7.48E-05,0,0,0,0,0,0.000700582
7/25/18 07:00,0,0,0,21.45367286,0,12.23246993,2.397051731,0,0,0.900433327,1.529916613,2.429009374,0.599506219,5.528828588,6.354754807,0,0,0,0,47.07088863,6.354754807,0,0,0,0,0,53.42564344,0,0,0,0.000286049,0,0.0001631,3.20E-05,0,0,1.20E-05,2.04E-05,3.24E-05,7.99E-06,7.37E-05,8.47E-05,0,0,0,0,0.000627612,8.47E-05,0,0,0,0,0,0.000712342
7/25/18 07:15,0,0,0,4.311885748,0,1.198333119,0,0,0,0.971890256,1.670591361,2.264758099,0.601953746,5.521474803,0.932343384,0,0,0,0,16.54088713,0.932343384,0,0,0,0,0,17.47323052,0,0,0,5.75E-05,0,1.60E-05,0,0,0,1.30E-05,2.23E-05,3.02E-05,8.03E-06,7.36E-05,1.24E-05,0,0,0,0,0.000220545,1.24E-05,0,0,0,0,0,0.000232976
7/25/18 07:30,0,0,0,2.307757808,0,1.265354061,0,0,0,1.043347185,1.811266109,2.264580898,0.599505661,5.643618462,0.947722995,0,0,0,0,14.93543018,0.947722995,0,0,0,0,0,15.88315318,0,0,0,3.08E-05,0,1.69E-05,0,0,0,1.39E-05,2.42E-05,3.02E-05,7.99E-06,7.52E-05,1.26E-05,0,0,0,0,0.000199139,1.26E-05,0,0,0,0,0,0.000211775
7/25/18 07:45,0,0,0,3.200311384,0,1.456664368,0,0,0,1.098840332,1.945577469,2.264387643,0.599502485,5.663891327,0.959787785,0,0,0,0,16.22917501,0.959787785,0,0,0,0,0,17.18896279,0,0,0,4.27E-05,0,1.94E-05,0,0,0,1.47E-05,2.59E-05,3.02E-05,7.99E-06,7.55E-05,1.28E-05,0,0,0,0,0.000216389,1.28E-05,0,0,0,0,0,0.000229186
7/25/18 08:00,0,0,0,6.559665083,0,1.9541191,0,0,0,1.154333479,2.07988883,2.264195879,0.59963669,5.736576588,0.96938669,0,0,0,0,20.34841565,0.96938669,0,0,0,0,0,21.31780234,0,0,0,8.75E-05,0,2.61E-05,0,0,0,1.54E-05,2.77E-05,3.02E-05,8.00E-06,7.65E-05,1.29E-05,0,0,0,0,0.000271312,1.29E-05,0,0,0,0,0,0.000284237
7/25/18 08:15,0,0,0,7.123965625,0,2.059997006,0,0,0,1.209826627,2.21420019,2.264032786,0.598765003,5.704181852,0.977767968,0,0,0,0,21.17496909,0.977767968,0,0,0,0,0,22.15273706,0,0,0,9.50E-05,0,2.75E-05,0,0,0,1.61E-05,2.95E-05,3.02E-05,7.98E-06,7.61E-05,1.30E-05,0,0,0,0,0.000282333,1.30E-05,0,0,0,0,0,0.00029537
7/25/18 08:30,0,0,0,7.619794275,0,2.097602633,0,0,0,1.265319774,2.348511551,2.263863391,0.598248302,5.723738562,0.984039116,0,0,0,0,21.91707849,0.984039116,0,0,0,0,0,22.9011176,0,0,0,0.000101597,0,2.80E-05,0,0,0,1.69E-05,3.13E-05,3.02E-05,7.98E-06,7.63E-05,1.31E-05,0,0,0,0,0.000292228,1.31E-05,0,0,0,0,0,0.000305348
7/25/18 08:45,0,0,0,7.94570152,0,2.135157318,0,0,0,1.292211145,2.42718428,2.263712006,0.598534615,5.648112613,0.989252298,0,0,0,0,22.3106135,0.989252298,0,0,0,0,0,23.29986579,0,0,0,0.000105943,0,2.85E-05,0,0,0,1.72E-05,3.24E-05,3.02E-05,7.98E-06,7.53E-05,1.32E-05,0,0,0,0,0.000297475,1.32E-05,0,0,0,0,0,0.000310665
7/25/18 09:00,0,0,0,8.321514913,0,2.176349974,0,0,0,1.319102516,2.505857009,2.263581014,0.598624384,5.597591192,0.99375129,0,0,0,0,22.782621,0.99375129,0,0,0,0,0,23.77637229,0,0,0,0.000110954,0,2.90E-05,0,0,0,1.76E-05,3.34E-05,3.02E-05,7.98E-06,7.46E-05,1.33E-05,0,0,0,0,0.000303768,1.33E-05,0,0,0,0,0,0.000317018
7/25/18 09:15,0,0,0,8.618529541,0,2.205961743,0,0,0,1.345993887,2.584529738,2.263449793,0.599005821,5.598512612,0.996994598,0,0,0,0,23.21598313,0.996994598,0,0,0,0,0,24.21297773,0,0,0,0.000114914,0,2.94E-05,0,0,0,1.79E-05,3.45E-05,3.02E-05,7.99E-06,7.46E-05,1.33E-05,0,0,0,0,0.000309546,1.33E-05,0,0,0,0,0,0.00032284
7/25/18 09:30,0,0,0,8.907691207,0,2.236286099,0,0,0,1.372885258,2.663202467,2.263322352,0.599594858,5.6511264,0.999264662,0,0,0,0,23.69410864,0.999264662,0,0,0,0,0,24.6933733,0,0,0,0.000118769,0,2.98E-05,0,0,0,1.83E-05,3.55E-05,3.02E-05,7.99E-06,7.53E-05,1.33E-05,0,0,0,0,0.000315921,1.33E-05,0,0,0,0,0,0.000329245
7/25/18 09:45,0,0,0,9.239081375,0,2.270746907,0,0,0,1.39493048,2.703193115,2.263204452,0.600351328,5.599475732,1.000906049,0,0,0,0,24.07098339,1.000906049,0,0,0,0,0,25.07188944,0,0,0,0.000123188,0,3.03E-05,0,0,0,1.86E-05,3.60E-05,3.02E-05,8.00E-06,7.47E-05,1.33E-05,0,0,0,0,0.000320946,1.33E-05,0,0,0,0,0,0.000334292
7/25/18 10:00,0,0,0,9.61039891,0,2.309712725,0,0,0,1.416975703,2.743183763,2.263074583,0.601248252,5.669661992,1.001242861,0,0,0,0,24.61425593,1.001242861,0,0,0,0,0,25.61549879,0,0,0,0.000128139,0,3.08E-05,0,0,0,1.89E-05,3.66E-05,3.02E-05,8.02E-06,7.56E-05,1.33E-05,0,0,0,0,0.00032819,1.33E-05,0,0,0,0,0,0.00034154
7/25/18 10:15,0,0,0,9.982060109,0,2.35309949,0,0,0,1.439020926,2.78317441,2.262924257,0.601030797,5.879719925,1.000016082,0,0,0,0,25.30102992,1.000016082,0,0,0,0,0,26.301046,0,0,0,0.000133094,0,3.14E-05,0,0,0,1.92E-05,3.71E-05,3.02E-05,8.01E-06,7.84E-05,1.33E-05,0,0,0,0,0.000337347,1.33E-05,0,0,0,0,0,0.000350681
7/25/18 10:30,0,0,0,10.41081277,0,2.403301627,0,0,0,1.461066149,2.823165058,2.262748825,0.600917391,5.827700297,0.997086057,0,0,0,0,25.78971212,0.997086057,0,0,0,0,0,26.78679817,0,0,0,0.000138811,0,3.20E-05,0,0,0,1.95E-05,3.76E-05,3.02E-05,8.01E-06,7.77E-05,1.33E-05,0,0,0,0,0.000343863,1.33E-05,0,0,0,0,0,0.000357157
7/25/18 10:45,0,0,0,10.77807916,0,2.447255978,0,0,0,1.470853468,2.842817958,2.262566159,0.600892312,5.827477469,0.993153005,0,0,0,0,26.2299425,0.993153005,0,0,0,0,0,27.22309551,0,0,0,0.000143708,0,3.26E-05,0,0,0,1.96E-05,3.79E-05,3.02E-05,8.01E-06,7.77E-05,1.32E-05,0,0,0,0,0.000349733,1.32E-05,0,0,0,0,0,0.000362975
7/25/18 11:00,0,0,0,11.13063489,0,2.49067842,0,0,0,1.480640787,2.862470858,2.262380155,0.600941768,5.827089292,0.988429962,0,0,0,0,26.65483617,0.988429962,0,0,0,0,0,27.64326613,0,0,0,0.000148408,0,3.32E-05,0,0,0,1.97E-05,3.82E-05,3.02E-05,8.01E-06,7.77E-05,1.32E-05,0,0,0,0,0.000355398,1.32E-05,0,0,0,0,0,0.000368577
7/25/18 11:15,0,0,0,11.54451389,0,2.528822395,0,0,0,1.490428105,2.882123758,2.262205316,0.603840996,5.833705802,0.983533577,0,0,0,0,27.14564027,0.983533577,0,0,0,0,0,28.12917384,0,0,0,0.000153927,0,3.37E-05,0,0,0,1.99E-05,3.84E-05,3.02E-05,8.05E-06,7.78E-05,1.31E-05,0,0,0,0,0.000361942,1.31E-05,0,0,0,0,0,0.000375056
7/25/18 11:30,0,0,0,11.88792869,0,2.559310264,0,0,0,1.500215424,2.901776658,2.262057663,0.606810368,5.660400631,0.979160172,0,0,0,0,27.3784997,0.979160172,0,0,0,0,0,28.35765987,0,0,0,0.000158506,0,3.41E-05,0,0,0,2.00E-05,3.87E-05,3.02E-05,8.09E-06,7.55E-05,1.31E-05,0,0,0,0,0.000365047,1.31E-05,0,0,0,0,0,0.000378102
7/25/18 11:45,0,0,0,12.28128,0,2.595502027,0,0,0,1.508292338,2.945339677,2.261921451,0.609843845,5.660556232,0.974821698,0,0,0,0,27.86273557,0.974821698,0,0,0,0,0,28.83755726,0,0,0,0.00016375,0,3.46E-05,0,0,0,2.01E-05,3.93E-05,3.02E-05,8.13E-06,7.55E-05,1.30E-05,0,0,0,0,0.000371503,1.30E-05,0,0,0,0,0,0.000384501
7/25/18 12:00,0,0,0,12.6953248,0,2.633095829,0,0,0,1.516369251,2.988902695,2.261784133,0.612936188,5.713067637,0.970107169,0,0,0,0,28.42148054,0.970107169,0,0,0,0,0,29.39158771,0,0,0,0.000169271,0,3.51E-05,0,0,0,2.02E-05,3.99E-05,3.02E-05,8.17E-06,7.62E-05,1.29E-05,0,0,0,0,0.000378953,1.29E-05,0,0,0,0,0,0.000391888
7/25/18 12:15,0,0,0,12.9812422,0,2.672386064,0,0,0,1.524446165,3.032465714,2.261630772,0.612724704,5.661354477,0.964484593,0,0,0,0,28.7462501,0.964484593,0,0,0,0,0,29.71073469,0,0,0,0.000173083,0,3.56E-05,0,0,0,2.03E-05,4.04E-05,3.02E-05,8.17E-06,7.55E-05,1.29E-05,0,0,0,0,0.000383283,1.29E-05,0,0,0,0,0,0.000396143
7/25/18 12:30,0,0,0,13.333336,0,2.719423088,0,0,0,1.532523078,3.076028732,2.261452332,0.612543163,5.66181391,0.957616247,0,0,0,0,29.1971203,0.957616247,0,0,0,0,0,30.15473655,0,0,0,0.000177778,0,3.63E-05,0,0,0,2.04E-05,4.10E-05,3.02E-05,8.17E-06,7.55E-05,1.28E-05,0,0,0,0,0.000389295,1.28E-05,0,0,0,0,0,0.000402063
7/25/18 12:45,0,0,0,13.58892673,0,2.755876381,0,0,0,1.533283258,3.090639873,2.261277459,0.612387038,5.788454289,0.950576006,0,0,0,0,29.63084503,0.950576006,0,0,0,0,0,30.58142104,0,0,0,0.000181186,0,3.67E-05,0,0,0,2.04E-05,4.12E-05,3.02E-05,8.17E-06,7.72E-05,1.27E-05,0,0,0,0,0.000395078,1.27E-05,0,0,0,0,0,0.000407752
7/25/18 13:00,0,0,0,13.77827329,0,2.786218603,0,0,0,1.534043438,3.105251015,2.261119896,0.61225228,5.826388525,0.943923973,0,0,0,0,29.90354705,0.943923973,0,0,0,0,0,30.84747102,0,0,0,0.00018371,0,3.71E-05,0,0,0,2.05E-05,4.14E-05,3.01E-05,8.16E-06,7.77E-05,1.26E-05,0,0,0,0,0.000398714,1.26E-05,0,0,0,0,0,0.0004113
7/25/18 13:15,0,0,0,13.88545917,0,2.810385688,0,0,0,1.534803619,3.119862156,2.260985211,0.611672866,5.826354426,0.937928116,0,0,0,0,30.04952314,0.937928116,0,0,0,0,0,30.98745125,0,0,0,0.000185139,0,3.75E-05,0,0,0,2.05E-05,4.16E-05,3.01E-05,8.16E-06,7.77E-05,1.25E-05,0,0,0,0,0.00040066,1.25E-05,0,0,0,0,0,0.000413166
7/25/18 13:30,0,0,0,13.94771639,0,2.82994528,0,0,0,1.535563799,3.134473297,2.260884374,0.611109615,5.826049312,0.93306066,0,0,0,0,30.14574206,0.93306066,0,0,0,0,0,31.07880272,0,0,0,0.00018597,0,3.77E-05,0,0,0,2.05E-05,4.18E-05,3.01E-05,8.15E-06,7.77E-05,1.24E-05,0,0,0,0,0.000401943,1.24E-05,0,0,0,0,0,0.000414384
7/25/18 13:45,0,0,0,13.92288271,0,2.839642792,0,0,0,1.50496655,3.071833197,2.260800984,0.610563878,5.877792808,0.928772651,0,0,0,0,30.08848292,0.928772651,0,0,0,0,0,31.01725557,0,0,0,0.000185638,0,3.79E-05,0,0,0,2.01E-05,4.10E-05,3.01E-05,8.14E-06,7.84E-05,1.24E-05,0,0,0,0,0.00040118,1.24E-05,0,0,0,0,0,0.000413563
7/25/18 14:00,0,0,0,13.87452034,0,2.846702112,0,0,0,1.474369301,3.009193098,2.260746453,0.610025418,5.715106054,0.925527822,0,0,0,0,29.79066277,0.925527822,0,0,0,0,0,30.71619059,0,0,0,0.000184994,0,3.80E-05,0,0,0,1.97E-05,4.01E-05,3.01E-05,8.13E-06,7.62E-05,1.23E-05,0,0,0,0,0.000397209,1.23E-05,0,0,0,0,0,0.000409549
7/25/18 14:15,0,0,0,25.67233285,0,12.29132602,2.397051731,0,0,1.443772052,2.946552998,2.352319224,0.608908949,5.661260294,4.241344924,0,0,0,0,53.37352411,4.241344924,0,0,0,0,0,57.61486904,0,0,0,0.000342298,0,0.000163884,3.20E-05,0,0,1.93E-05,3.93E-05,3.14E-05,8.12E-06,7.55E-05,5.66E-05,0,0,0,0,0.000711647,5.66E-05,0,0,0,0,0,0.000768198
7/25/18 14:30,0,0,0,26.47821273,0,12.29965532,2.397051731,0,0,1.413174803,2.883912898,2.358331268,0.619687162,5.711571225,4.133511322,0,0,0,0,54.16159714,4.133511322,0,0,0,0,0,58.29510846,0,0,0,0.000353043,0,0.000163995,3.20E-05,0,0,1.88E-05,3.85E-05,3.14E-05,8.26E-06,7.62E-05,5.51E-05,0,0,0,0,0.000722155,5.51E-05,0,0,0,0,0,0.000777268
7/25/18 14:45,0,0,0,26.46764318,0,12.30798078,2.397051731,0,0,1.367754042,2.747590596,2.368242133,0.620215804,5.659586579,4.190850542,0,0,0,0,53.93606485,4.190850542,0,0,0,0,0,58.12691539,0,0,0,0.000352902,0,0.000164106,3.20E-05,0,0,1.82E-05,3.66E-05,3.16E-05,8.27E-06,7.55E-05,5.59E-05,0,0,0,0,0.000719148,5.59E-05,0,0,0,0,0,0.000775026
7/25/18 15:00,0,0,0,26.40301029,0,12.31776541,2.397051731,0,0,1.322333281,2.611268293,2.380587035,0.621635027,5.602136471,4.353334466,0,0,0,0,53.65578754,4.353334466,0,0,0,0,0,58.00912201,0,0,0,0.00035204,0,0.000164237,3.20E-05,0,0,1.76E-05,3.48E-05,3.17E-05,8.29E-06,7.47E-05,5.80E-05,0,0,0,0,0.000715411,5.80E-05,0,0,0,0,0,0.000773455
7/25/18 15:15,0,0,0,26.47643538,0,12.31389205,2.397051731,0,0,1.27691252,2.474945991,2.384651823,0.624283696,5.654257756,4.347374928,0,0,0,0,53.60243095,4.347374928,0,0,0,0,0,57.94980588,0,0,0,0.000353019,0,0.000164185,3.20E-05,0,0,1.70E-05,3.30E-05,3.18E-05,8.32E-06,7.54E-05,5.80E-05,0,0,0,0,0.000714699,5.80E-05,0,0,0,0,0,0.000772664
7/25/18 15:30,0,0,0,26.52048883,0,12.30913894,2.397051731,0,0,1.231491759,2.338623688,2.388084206,0.625352764,5.739381015,4.388699924,0,0,0,0,53.54961293,4.388699924,0,0,0,0,0,57.93831286,0,0,0,0.000353607,0,0.000164122,3.20E-05,0,0,1.64E-05,3.12E-05,3.18E-05,8.34E-06,7.65E-05,5.85E-05,0,0,0,0,0.000713995,5.85E-05,0,0,0,0,0,0.000772511
7/25/18 15:45,0,0,0,26.51392876,0,12.30347065,2.397051731,0,0,1.170677351,2.267606778,2.390608065,0.624993741,5.76667654,4.441577325,0,0,0,0,53.43501361,4.441577325,0,0,0,0,0,57.87659094,0,0,0,0.000353519,0,0.000164046,3.20E-05,0,0,1.56E-05,3.02E-05,3.19E-05,8.33E-06,7.69E-05,5.92E-05,0,0,0,0,0.000712467,5.92E-05,0,0,0,0,0,0.000771688
7/25/18 16:00,0,0,0,26.46064789,0,12.29602302,2.397051731,0,0,1.109862944,2.196589868,2.393030652,0.623802425,5.818717966,4.513939501,0,0,0,0,53.2957265,4.513939501,0,0,0,0,0,57.809666,0,0,0,0.000352809,0,0.000163947,3.20E-05,0,0,1.48E-05,2.93E-05,3.19E-05,8.32E-06,7.76E-05,6.02E-05,0,0,0,0,0.00071061,6.02E-05,0,0,0,0,0,0.000770796
7/25/18 16:15,0,0,0,26.44535353,0,12.28945142,2.397051731,0,0,1.049048536,2.125572957,2.394999152,0.62544071,5.766263301,4.585399477,0,0,0,0,53.09318133,4.585399477,0,0,0,0,0,57.67858081,0,0,0,0.000352605,0,0.000163859,3.20E-05,0,0,1.40E-05,2.83E-05,3.19E-05,8.34E-06,7.69E-05,6.11E-05,0,0,0,0,0.000707909,6.11E-05,0,0,0,0,0,0.000769048
7/25/18 16:30,0,0,0,26.39362335,0,12.28132784,2.397051731,0,0,0.988234128,2.054556047,2.396917606,0.626949672,5.758196091,4.662307741,0,0,0,0,52.89685647,4.662307741,0,0,0,0,0,57.55916421,0,0,0,0.000351915,0,0.000163751,3.20E-05,0,0,1.32E-05,2.74E-05,3.20E-05,8.36E-06,7.68E-05,6.22E-05,0,0,0,0,0.000705291,6.22E-05,0,0,0,0,0,0.000767456
7/25/18 16:45,0,0,0,26.3252051,0,12.27300297,2.397051731,0,0,0.930270395,2.057882735,2.398679675,0.628403288,5.653519211,4.738403974,0,0,0,0,52.6640151,4.738403974,0,0,0,0,0,57.40241907,0,0,0,0.000351003,0,0.00016364,3.20E-05,0,0,1.24E-05,2.74E-05,3.20E-05,8.38E-06,7.54E-05,6.32E-05,0,0,0,0,0.000702187,6.32E-05,0,0,0,0,0,0.000765366
7/25/18 17:00,0,0,0,26.24195082,0,12.26376522,2.397051731,0,0,0.872306663,2.061209422,2.400386417,0.629822509,5.762594452,4.814837563,0,0,0,0,52.62908724,4.814837563,0,0,0,0,0,57.4439248,0,0,0,0.000349893,0,0.000163517,3.20E-05,0,0,1.16E-05,2.75E-05,3.20E-05,8.40E-06,7.68E-05,6.42E-05,0,0,0,0,0.000701721,6.42E-05,0,0,0,0,0,0.000765919
7/25/18 17:15,0,0,0,25.19102986,0,11.91118275,2.397051731,0,0,0.81434293,2.06453611,2.235374866,0.625529635,5.77119617,0,0,0,0,0,51.01024406,0,0,0,0,0,0,51.01024406,0,0,0,0.00033588,0,0.000158816,3.20E-05,0,0,1.09E-05,2.75E-05,2.98E-05,8.34E-06,7.69E-05,0,0,0,0,0,0.000680137,0,0,0,0,0,0,0.000680137
7/25/18 17:30,0,0,0,24.35778265,0,11.91118275,2.397051731,0,0,0.756379198,2.067862798,2.235374866,0.611435295,5.82742022,0,0,0,0,0,50.16448951,0,0,0,0,0,0,50.16448951,0,0,0,0.00032477,0,0.000158816,3.20E-05,0,0,1.01E-05,2.76E-05,2.98E-05,8.15E-06,7.77E-05,0,0,0,0,0,0.00066886,0,0,0,0,0,0,0.00066886
7/25/18 17:45,0,0,0,23.56931728,0,11.91118275,2.397051731,0,0,0.71523445,1.976557572,2.235374866,0.609629509,5.983315588,0,0,0,0,0,49.39766375,0,0,0,0,0,0,49.39766375,0,0,0,0.000314258,0,0.000158816,3.20E-05,0,0,9.54E-06,2.64E-05,2.98E-05,8.13E-06,7.98E-05,0,0,0,0,0,0.000658636,0,0,0,0,0,0,0.000658636
7/25/18 18:00,0,0,0,22.81353518,0,11.91118275,2.397051731,0,0,0.674089702,1.885252346,2.235374866,0.605433928,6.105193556,0,0,0,0,0,48.62711407,0,0,0,0,0,0,48.62711407,0,0,0,0.00030418,0,0.000158816,3.20E-05,0,0,8.99E-06,2.51E-05,2.98E-05,8.07E-06,8.14E-05,0,0,0,0,0,0.000648362,0,0,0,0,0,0,0.000648362
7/25/18 18:15,0,0,0,21.95153509,0,11.91118275,2.397051731,0,0,0.632944954,1.79394712,2.235374866,0.600808793,6.164993068,0,0,0,0,0,47.68783837,0,0,0,0,0,0,47.68783837,0,0,0,0.000292687,0,0.000158816,3.20E-05,0,0,8.44E-06,2.39E-05,2.98E-05,8.01E-06,8.22E-05,0,0,0,0,0,0.000635838,0,0,0,0,0,0,0.000635838
7/25/18 18:30,0,0,0,21.12071041,0,11.91118275,2.397051731,0,0,0.591800207,1.702641894,2.235374866,0.59714417,7.007873784,0,0,0,0,0,47.56377981,0,0,0,0,0,0,47.56377981,0,0,0,0.000281609,0,0.000158816,3.20E-05,0,0,7.89E-06,2.27E-05,2.98E-05,7.96E-06,9.34E-05,0,0,0,0,0,0.000634184,0,0,0,0,0,0,0.000634184
7/25/18 18:45,0,0,0,20.31670608,0,11.91118275,2.397051731,0,0,0.561583048,1.604586855,2.235374866,0.593409704,6.614635148,0,0,0,0,0,46.23453019,0,0,0,0,0,0,46.23453019,0,0,0,0.000270889,0,0.000158816,3.20E-05,0,0,7.49E-06,2.14E-05,2.98E-05,7.91E-06,8.82E-05,0,0,0,0,0,0.00061646,0,0,0,0,0,0,0.00061646
7/25/18 19:00,0,0,0,19.54636314,0,11.91118275,2.397051731,0,0,0.531365889,1.506531815,2.235374866,0.589812788,5.998998108,0,0,0,0,0,44.71668109,0,0,0,0,0,0,44.71668109,0,0,0,0.000260618,0,0.000158816,3.20E-05,0,0,7.08E-06,2.01E-05,2.98E-05,7.86E-06,8.00E-05,0,0,0,0,0,0.000596222,0,0,0,0,0,0,0.000596222
7/25/18 19:15,0,0,0,19.29065514,0,11.91118275,2.397051731,0,0,0.50114873,1.408476775,2.235374866,0.587783524,5.615056851,0,0,0,0,0,43.94673037,0,0,0,0,0,0,43.94673037,0,0,0,0.000257209,0,0.000158816,3.20E-05,0,0,6.68E-06,1.88E-05,2.98E-05,7.84E-06,7.49E-05,0,0,0,0,0,0.000585956,0,0,0,0,0,0,0.000585956
7/25/18 19:30,0,0,0,22.40226094,2.631916662,11.91118275,2.397051731,0,0,0.470931571,1.310421736,2.234674002,0.585802915,1.467324428,0,0,0,0,0,45.41156674,0,0,0,0,0,0,45.41156674,0,0,0,0.000298697,3.51E-05,0.000158816,3.20E-05,0,0,6.28E-06,1.75E-05,2.98E-05,7.81E-06,1.96E-05,0,0,0,0,0,0.000605488,0,0,0,0,0,0,0.000605488
7/25/18 19:45,0,0,0,22.08584231,2.631916662,11.91118275,2.397051731,0,0,0.456013037,1.233390523,2.234674002,0.583952638,1.47162445,0,0,0,0,0,45.00564811,0,0,0,0,0,0,45.00564811,0,0,0,0.000294478,3.51E-05,0.000158816,3.20E-05,0,0,6.08E-06,1.64E-05,2.98E-05,7.79E-06,1.96E-05,0,0,0,0,0,0.000600075,0,0,0,0,0,0,0.000600075
7/25/18 20:00,0,0,0,21.37803434,2.631916662,11.91118275,2.397051731,0,0,0.441094502,1.15635931,2.234674002,0.582120054,1.590512451,0,0,0,0,0,44.32294581,0,0,0,0,0,0,44.32294581,0,0,0,0.00028504,3.51E-05,0.000158816,3.20E-05,0,0,5.88E-06,1.54E-05,2.98E-05,7.76E-06,2.12E-05,0,0,0,0,0,0.000590973,0,0,0,0,0,0,0.000590973
7/25/18 20:15,0,0,0,0,2.631916662,0.327164748,0,0,0,0.426175968,1.079328098,0,0.582142341,2.74125377,0,0,0,0,0,7.787981586,0,0,0,0,0,0,7.787981586,0,0,0,0,3.51E-05,4.36E-06,0,0,0,5.68E-06,1.44E-05,0,7.76E-06,3.66E-05,0,0,0,0,0,0.00010384,0,0,0,0,0,0,0.00010384
7/25/18 20:30,0,0,0,0,2.631916662,0.327164748,0,0,0,0.411257433,1.002296885,0,0.578982039,1.495833725,0,0,0,0,0,6.447451492,0,0,0,0,0,0,6.447451492,0,0,0,0,3.51E-05,4.36E-06,0,0,0,5.48E-06,1.34E-05,0,7.72E-06,1.99E-05,0,0,0,0,0,8.60E-05,0,0,0,0,0,0,8.60E-05
7/25/18 20:45,0,0,0,0,2.631916662,0.327164748,0,0,0,0.397859259,0.871583756,0,0.575606588,1.443923601,0,0,0,0,0,6.248054613,0,0,0,0,0,0,6.248054613,0,0,0,0,3.51E-05,4.36E-06,0,0,0,5.30E-06,1.16E-05,0,7.67E-06,1.93E-05,0,0,0,0,0,8.33E-05,0,0,0,0,0,0,8.33E-05
7/25/18 21:00,0,0,0,0,2.631916662,0.327164748,0,0,0,0.384461085,0.740870626,0,0.575346616,1.443543964,0,0,0,0,0,6.1033037,0,0,0,0,0,0,6.1033037,0,0,0,0,3.51E-05,4.36E-06,0,0,0,5.13E-06,9.88E-06,0,7.67E-06,1.92E-05,0,0,0,0,0,8.14E-05,0,0,0,0,0,0,8.14E-05
